year,month,temp_c,co2_ppm,ch4_ppb,solar_wm2,co2_emissions_mt,months_elapsed,co2_growth,ch4_growth,co2_ma12,ch4_ma12,solar_anomaly,log_emissions
2013,12,0.7,397.03,1819.32,1360.7099715452143,35275.82,371,1.669999999999959,-1.0199999999999818,396.73749999999995,1813.4766666666665,-0.29605944758600344,10.470981370003807
2014,1,0.76,398.04,1816.76,1360.729679591272,35465.695,372,1.0100000000000477,-2.5599999999999454,396.9258333333333,1813.7025,-0.27635140152824533,10.476349366093432
2014,2,0.55,398.27,1816.27,1360.75,35465.695,373,0.22999999999996135,-0.4900000000000091,397.0291666666667,1813.8791666666668,-0.2560309928003335,10.476349366093432
2014,3,0.78,399.91,1818.06,1360.7708867391364,35465.695,374,1.6400000000000432,1.7899999999999636,397.2166666666667,1814.28,-0.23514425366397518,10.476349366093432
2014,4,0.8,401.51,1820.88,1360.792292493499,35465.695,375,1.599999999999966,2.8200000000001637,397.4558333333334,1814.95,-0.21373849930137112,10.476349366093432
2014,5,0.86,401.96,1821.95,1360.8141687721698,35465.695,376,0.44999999999998863,1.0699999999999363,397.6175,1815.785,-0.19186222063058267,10.476349366093432
2014,6,0.67,401.43,1818.46,1360.8364660183413,35465.695,377,-0.5299999999999727,-3.490000000000009,397.8358333333333,1816.6075,-0.1695649744590355,10.476349366093432
2014,7,0.58,399.27,1815.76,1360.8591337215794,35465.695,378,-2.160000000000025,-2.7000000000000455,397.9825,1817.4225,-0.14689727122095064,10.476349366093432
2014,8,0.83,397.18,1819.88,1360.8821205322454,35465.695,379,-2.089999999999975,4.120000000000118,398.13166666666666,1818.3691666666666,-0.1239104605549528,10.476349366093432
2014,9,0.87,395.54,1826.87,1360.9053743778197,35465.695,380,-1.6399999999999864,6.989999999999782,398.28333333333336,1819.4216666666664,-0.10065661498060763,10.476349366093432
2014,10,0.8,396.16,1831.22,1360.9288425808634,35465.695,381,0.6200000000000045,4.350000000000136,398.47166666666664,1820.4808333333333,-0.0771884119369588,10.476349366093432
2014,11,0.67,397.4,1833.0,1360.9524719783478,35465.695,382,1.2399999999999523,1.7799999999999727,398.64166666666665,1821.5358333333334,-0.053559014452503106,10.476349366093432
2014,12,0.78,399.08,1833.46,1360.9762090420882,35465.695,383,1.6800000000000068,0.4600000000000364,398.8125,1822.7141666666666,-0.02982195071217575,10.476349366093432
2015,1,0.86,400.18,1833.11,1361.0,35403.527,384,1.1000000000000227,-0.3500000000001364,398.99083333333334,1824.0766666666666,-0.006030992800333479,10.474594972301675
2015,2,0.91,400.55,1832.96,1361.0237909579118,35403.527,385,0.37000000000000455,-0.14999999999986358,399.18083333333334,1825.4675,0.01775996511150879,10.474594972301675
2015,3,0.96,401.74,1833.19,1361.0475280216522,35403.527,386,1.1899999999999977,0.2300000000000182,399.3333333333333,1826.7283333333335,0.04149702885183615,10.474594972301675
2015,4,0.75,403.35,1833.15,1361.0711574191366,35403.527,387,1.6100000000000136,-0.03999999999996362,399.4866666666667,1827.7508333333333,0.06512642633629184,10.474594972301675
2015,5,0.79,404.15,1831.52,1361.0946256221803,35403.527,388,0.7999999999999545,-1.6300000000001091,399.6691666666666,1828.5483333333332,0.08859462937994067,10.474594972301675
2015,6,0.81,402.97,1827.11,1361.1178794677546,35403.527,389,-1.17999999999995,-4.410000000000082,399.79750000000007,1829.2691666666667,0.11184847495428585,10.474594972301675
2015,7,0.73,401.46,1824.59,1361.1408662784206,35403.527,390,-1.5100000000000477,-2.519999999999982,399.98,1830.005,0.13483528562028368,10.474594972301675
2015,8,0.79,399.11,1828.96,1361.1635339816587,35403.527,391,-2.349999999999966,4.370000000000118,400.1408333333333,1830.7616666666665,0.15750298885836855,10.474594972301675
2015,9,0.83,397.82,1836.21,1361.1858312278302,35403.527,392,-1.2900000000000205,7.25,400.33083333333326,1831.5400000000002,0.1798002350299157,10.474594972301675
2015,10,1.07,398.49,1841.48,1361.207707506501,35403.527,393,0.6700000000000159,5.269999999999982,400.52500000000003,1832.3950000000002,0.20167651370070416,10.474594972301675
2015,11,1.05,400.27,1844.54,1361.2291132608636,35403.527,394,1.7799999999999727,3.0599999999999454,400.76416666666665,1833.3566666666666,0.22308226806330822,10.474594972301675
2015,12,1.17,402.06,1844.74,1361.25,35403.527,395,1.7900000000000205,0.20000000000004547,401.01250000000005,1834.2966666666669,0.24396900719966652,10.474594972301675
2016,1,1.17,402.73,1842.53,1361.2703204087277,35392.832,396,0.6700000000000159,-2.2100000000000364,401.22499999999997,1835.0816666666667,0.264289415927351,10.47429284665265
2016,2,1.36,404.25,1841.74,1361.2900284547857,35392.832,397,1.5199999999999818,-0.7899999999999636,401.5333333333333,1835.8133333333335,0.2839974619853365,10.47429284665265
2016,3,1.35,405.06,1843.04,1361.3090794931104,35392.832,398,0.8100000000000023,1.2999999999999545,401.81,1836.6341666666667,0.30304850031006936,10.47429284665265
2016,4,1.08,407.6,1843.74,1361.3274303669727,35392.832,399,2.5400000000000205,0.7000000000000455,402.16416666666663,1837.5166666666667,0.32139937417241526,10.47429284665265
2016,5,0.95,407.9,1842.15,1361.3450395057412,35392.832,400,0.2999999999999545,-1.5899999999999181,402.4766666666667,1838.4025000000001,0.3390085129408362,10.47429284665265
2016,6,0.8,406.99,1837.9,1361.3618670190526,35392.832,401,-0.9099999999999682,-4.25,402.81166666666667,1839.3016666666665,0.35583602625229105,10.47429284665265
2016,7,0.84,404.59,1834.26,1361.3778747871772,35392.832,402,-2.400000000000034,-3.6400000000001,403.0725,1840.1075,0.3718437943769004,10.47429284665265
2016,8,1.01,402.45,1836.83,1361.3930265473714,35392.832,403,-2.1399999999999864,2.5699999999999363,403.35083333333336,1840.7633333333333,0.38699555457105816,10.47429284665265
2016,9,0.9,401.23,1844.33,1361.4072879760251,35392.832,404,-1.2199999999999704,7.5,403.63500000000005,1841.4399999999998,0.40125698322481185,10.47429284665265
2016,10,0.86,401.79,1849.96,1361.4206267664156,35392.832,405,0.5600000000000023,5.630000000000109,403.91,1842.1466666666665,0.4145957736152468,10.47429284665265
2016,11,0.91,403.72,1851.46,1361.4330127018923,35392.832,406,1.9300000000000068,1.5,404.1975,1842.7233333333334,0.4269817090919332,10.47429284665265
2016,12,0.86,404.64,1851.05,1361.4444177243274,35392.832,407,0.9199999999999591,-0.41000000000008185,404.41249999999997,1843.2491666666665,0.43838673152708907,10.47429284665265
2017,1,1.02,406.36,1849.74,1361.4548159976773,35974.609,408,1.7200000000000273,-1.3099999999999454,404.715,1843.8500000000001,0.4487850048769815,10.4905964600348
2017,2,1.13,406.65,1848.49,1361.464183966508,35974.609,409,0.2899999999999636,-1.25,404.915,1844.4125000000001,0.4581529737076835,10.4905964600348
2017,3,1.16,407.54,1848.24,1361.4725004093573,35974.609,410,0.8900000000000432,-0.25,405.12166666666667,1844.845833333333,0.4664694165569472,10.4905964600348
2017,4,0.93,409.22,1848.57,1361.4797464868072,35974.609,411,1.6800000000000068,0.32999999999992724,405.25666666666666,1845.2483333333332,0.4737154940069104,10.4905964600348
2017,5,0.91,409.89,1847.22,1361.4859057841618,35974.609,412,0.6699999999999591,-1.349999999999909,405.42249999999996,1845.6708333333333,0.4798747913614534,10.4905964600348
2017,6,0.71,409.08,1842.89,1361.4909643486315,35974.609,413,-0.8100000000000023,-4.329999999999927,405.59666666666664,1846.0866666666668,0.4849333558311173,10.4905964600348
2017,7,0.82,407.33,1840.22,1361.4949107209404,35974.609,414,-1.75,-2.6700000000000728,405.825,1846.5833333333333,0.4888797281400912,10.4905964600348
2017,8,0.87,405.32,1844.58,1361.4977359612865,35974.609,415,-2.009999999999991,4.3599999999999,406.0641666666667,1847.2291666666667,0.49170496848614675,10.4905964600348
2017,9,0.74,403.57,1852.76,1361.4994336695916,35974.609,416,-1.75,8.180000000000064,406.2591666666667,1847.9316666666666,0.4934026767912201,10.4905964600348
2017,10,0.88,403.82,1858.03,1361.5,35974.609,417,0.25,5.269999999999982,406.4283333333333,1848.6041666666667,0.4939690071996665,10.4905964600348
2017,11,0.87,405.31,1858.6,1361.4994336695916,35974.609,418,1.490000000000009,0.5699999999999363,406.5608333333334,1849.1991666666665,0.4934026767912201,10.4905964600348
2017,12,0.93,407.0,1856.59,1361.4977359612865,35974.609,419,1.6899999999999977,-2.009999999999991,406.7575,1849.6608333333331,0.49170496848614675,10.4905964600348
2018,1,0.82,408.15,1854.53,1361.4949107209404,36734.004,420,1.1499999999999773,-2.0599999999999454,406.9066666666667,1850.0600000000002,0.4888797281400912,10.511485366942354
2018,2,0.84,408.52,1855.08,1361.4909643486315,36734.004,421,0.37000000000000455,0.5499999999999545,407.0625,1850.6091666666664,0.4849333558311173,10.511485366942354
2018,3,0.88,409.59,1856.97,1361.4859057841618,36734.004,422,1.0699999999999932,1.8900000000001,407.2333333333333,1851.3366666666668,0.4798747913614534,10.511485366942354
2018,4,0.88,410.45,1856.74,1361.4797464868072,36734.004,423,0.8600000000000136,-0.2300000000000182,407.33583333333337,1852.0175,0.4737154940069104,10.511485366942354
2018,5,0.81,411.44,1854.71,1361.4725004093573,36734.004,424,0.9900000000000091,-2.0299999999999727,407.465,1852.6416666666667,0.4664694165569472,10.511485366942354
2018,6,0.76,410.99,1851.85,1361.464183966508,36734.004,425,-0.44999999999998863,-2.8600000000001273,407.62416666666667,1853.3883333333333,0.4581529737076835,10.511485366942354
2018,7,0.83,408.9,1849.05,1361.4548159976773,36734.004,426,-2.090000000000032,-2.7999999999999545,407.75500000000005,1854.1241666666665,0.4487850048769815,10.511485366942354
2018,8,0.78,407.16,1851.94,1361.4444177243274,36734.004,427,-1.7399999999999523,2.8900000000001,407.9083333333333,1854.7375000000002,0.43838673152708907,10.511485366942354
2018,9,0.8,405.71,1860.46,1361.4330127018923,36734.004,428,-1.4500000000000455,8.519999999999982,408.08666666666664,1855.3791666666666,0.4269817090919332,10.511485366942354
2018,10,1.01,406.19,1865.75,1361.4206267664156,36734.004,429,0.4800000000000182,5.289999999999964,408.28416666666664,1856.0225,0.4145957736152468,10.511485366942354
2018,11,0.83,408.21,1866.25,1361.4072879760251,36734.004,430,2.019999999999982,0.5,408.5258333333333,1856.66,0.40125698322481185,10.511485366942354
2018,12,0.92,409.27,1866.02,1361.3930265473714,36734.004,431,1.0600000000000023,-0.2300000000000182,408.715,1857.4458333333334,0.38699555457105816,10.511485366942354
2019,1,0.93,411.03,1865.01,1361.3778747871772,37086.566,432,1.759999999999991,-1.009999999999991,408.955,1858.3191666666664,0.3718437943769004,10.521037044172822
2019,2,0.95,411.96,1865.03,1361.3618670190526,37086.566,433,0.9300000000000068,0.01999999999998181,409.2416666666666,1859.1483333333333,0.35583602625229105,10.521037044172822
2019,3,1.17,412.18,1866.3,1361.3450395057412,37086.566,434,0.22000000000002728,1.2699999999999818,409.45750000000004,1859.9258333333335,0.3390085129408362,10.521037044172822
2019,4,1.01,413.54,1865.33,1361.3274303669727,37086.566,435,1.3600000000000136,-0.9700000000000273,409.715,1860.6416666666667,0.32139937417241526,10.521037044172822
2019,5,0.86,414.86,1861.96,1361.3090794931104,37086.566,436,1.3199999999999932,-3.369999999999891,410.0,1861.2458333333332,0.30304850031006936,10.521037044172822
2019,6,0.9,414.15,1858.57,1361.2900284547857,37086.566,437,-0.7100000000000364,-3.3900000000001,410.2633333333333,1861.805833333333,0.2839974619853365,10.521037044172822
2019,7,0.94,411.96,1857.99,1361.270320408728,37086.566,438,-2.1899999999999977,-0.5799999999999272,410.51833333333326,1862.5508333333335,0.2642894159275784,10.521037044172822
2019,8,0.95,410.17,1862.87,1361.25,37086.566,439,-1.7899999999999636,4.879999999999882,410.76916666666665,1863.4616666666664,0.24396900719966652,10.521037044172822
2019,9,0.93,408.76,1870.79,1361.2291132608636,37086.566,440,-1.410000000000025,7.920000000000073,411.0233333333333,1864.3225,0.22308226806330822,10.521037044172822
2019,10,1.0,408.74,1875.42,1361.207707506501,37086.566,441,-0.01999999999998181,4.630000000000109,411.23583333333335,1865.1283333333333,0.20167651370070416,10.521037044172822
2019,11,0.99,410.47,1875.61,1361.1858312278302,37086.566,442,1.7300000000000182,0.1899999999998272,411.4241666666667,1865.908333333333,0.1798002350299157,10.521037044172822
2019,12,1.11,411.97,1874.61,1361.1635339816587,37086.566,443,1.5,-1.0,411.64916666666664,1866.6241666666665,0.15750298885836855,10.521037044172822
2020,1,1.18,413.59,1872.91,1361.1408662784206,35158.23,444,1.6199999999999477,-1.699999999999818,411.8625,1867.2825,0.13483528562028368,10.467642451673074
2020,2,1.24,414.32,1872.3,1361.1178794677546,35158.23,445,0.7300000000000182,-0.6100000000001273,412.05916666666667,1867.8883333333333,0.11184847495428585,10.467642451673074
2020,3,1.18,414.72,1874.37,1361.0946256221803,35158.23,446,0.4000000000000341,2.0699999999999363,412.2708333333333,1868.5608333333332,0.08859462937994067,10.467642451673074
2020,4,1.12,416.42,1875.78,1361.0711574191366,35158.23,447,1.6999999999999886,1.4100000000000819,412.5108333333333,1869.4316666666666,0.06512642633629184,10.467642451673074
2020,5,0.99,417.28,1874.41,1361.0475280216522,35158.23,448,0.8599999999999568,-1.3699999999998909,412.71250000000003,1870.4691666666668,0.04149702885183615,10.467642451673074
2020,6,0.91,416.58,1871.97,1361.0237909579118,35158.23,449,-0.6999999999999886,-2.4400000000000546,412.915,1871.5858333333333,0.01775996511150879,10.467642451673074
2020,7,0.89,414.58,1871.47,1361.0,35158.23,450,-2.0,-0.5,413.1333333333334,1872.7091666666665,-0.006030992800333479,10.467642451673074
2020,8,0.86,412.75,1876.39,1360.9762090420882,35158.23,451,-1.829999999999984,4.920000000000073,413.34833333333336,1873.8358333333335,-0.02982195071217575,10.467642451673074
2020,9,0.96,411.5,1884.56,1360.9524719783478,35158.23,452,-1.25,8.169999999999845,413.57666666666665,1874.9833333333333,-0.053559014452503106,10.467642451673074
2020,10,0.87,411.49,1889.99,1360.9288425808634,35158.23,453,-0.009999999999990905,5.430000000000064,413.80583333333334,1876.1975,-0.0771884119369588,10.467642451673074
2020,11,1.08,413.1,1891.47,1360.9053743778197,35158.23,454,1.6100000000000136,1.4800000000000182,414.02500000000003,1877.519166666667,-0.10065661498060763,10.467642451673074
2020,12,0.79,414.23,1890.97,1360.8821205322454,35158.23,455,1.1299999999999955,-0.5,414.2133333333333,1878.8825,-0.1239104605549528,10.467642451673074
2021,1,0.81,415.49,1888.62,1360.8591337215794,36866.863,456,1.259999999999991,-2.3500000000001364,414.37166666666667,1880.1916666666666,-0.14689727122095064,10.515095529147011
2021,2,0.64,416.72,1886.66,1360.8364660183413,36866.863,457,1.2300000000000182,-1.959999999999809,414.57166666666666,1881.3883333333335,-0.1695649744590355,10.515095529147011
2021,3,0.89,417.61,1887.99,1360.8141687721698,36866.863,458,0.8899999999999864,1.3299999999999272,414.8125,1882.5233333333333,-0.19186222063058267,10.515095529147011
2021,4,0.76,419.01,1890.8,1360.792292493499,36866.863,459,1.3999999999999773,2.8099999999999454,415.02833333333325,1883.7749999999999,-0.21373849930137112,10.515095529147011
2021,5,0.79,419.09,1891.28,1360.7708867391364,36866.863,460,0.07999999999998408,0.4800000000000182,415.1791666666666,1885.1808333333336,-0.23514425366397518,10.515095529147011
2021,6,0.85,418.93,1888.08,1360.75,36866.863,461,-0.15999999999996817,-3.2000000000000455,415.375,1886.5233333333333,-0.2560309928003335,10.515095529147011
2021,7,0.92,416.9,1885.99,1360.7296795912723,36866.863,462,-2.0300000000000296,-2.089999999999918,415.5683333333333,1887.7333333333336,-0.27635140152801796,10.515095529147011
2021,8,0.81,414.42,1892.32,1360.7099715452143,36866.863,463,-2.4799999999999613,6.329999999999927,415.7075,1889.0608333333332,-0.29605944758600344,10.515095529147011
2021,9,0.92,413.26,1902.43,1360.6909205068896,36866.863,464,-1.160000000000025,10.110000000000127,415.8541666666667,1890.5500000000002,-0.3151104859107363,10.515095529147011
2021,10,0.98,413.9,1907.92,1360.6725696330273,36866.863,465,0.6399999999999864,5.490000000000009,416.055,1892.0441666666666,-0.3334613597730822,10.515095529147011
2021,11,0.92,414.97,1909.23,1360.654960494259,36866.863,466,1.07000000000005,1.3099999999999454,416.2108333333333,1893.5241666666664,-0.3510704985412758,10.515095529147011
2021,12,0.87,416.67,1907.95,1360.6381329809474,36866.863,467,1.6999999999999886,-1.2799999999999727,416.4141666666667,1894.9391666666668,-0.367898011852958,10.515095529147011
2022,1,0.91,418.13,1906.33,1360.6221252128228,37527.773,468,1.4599999999999795,-1.6200000000001182,416.63416666666666,1896.4150000000002,-0.38390577997756736,10.532863197749688
2022,2,0.89,419.24,1906.42,1360.6069734526286,37527.773,469,1.1100000000000136,0.09000000000014552,416.8441666666667,1898.0616666666665,-0.3990575401717251,10.532863197749688
2022,3,1.04,418.76,1907.77,1360.5927120239749,37527.773,470,-0.4800000000000182,1.349999999999909,416.94,1899.71,-0.4133189688254788,10.532863197749688
2022,4,0.83,420.19,1908.84,1360.5793732335844,37527.773,471,1.4300000000000068,1.0699999999999363,417.03833333333336,1901.2133333333334,-0.42665775921591376,10.532863197749688
2022,5,0.84,420.97,1907.49,1360.5669872981077,37527.773,472,0.7800000000000296,-1.349999999999909,417.195,1902.5641666666663,-0.4390436946926002,10.532863197749688
2022,6,0.92,420.94,1904.83,1360.5555822756726,37527.773,473,-0.03000000000002956,-2.660000000000082,417.3625,1903.96,-0.450448717127756,10.532863197749688
2022,7,0.94,418.85,1904.0,1360.5451840023227,37527.773,474,-2.089999999999975,-0.8299999999999272,417.52500000000003,1905.4608333333333,-0.46084699047764843,10.532863197749688
2022,8,0.94,417.15,1908.32,1360.535816033492,37527.773,475,-1.7000000000000455,4.319999999999936,417.75250000000005,1906.7941666666666,-0.47021495930835044,10.532863197749688
2022,9,0.88,415.91,1915.03,1360.5274995906427,37527.773,476,-1.2399999999999523,6.710000000000036,417.97333333333336,1907.8441666666665,-0.47853140215761414,10.532863197749688
2022,10,0.97,415.74,1919.46,1360.5202535131928,37527.773,477,-0.17000000000001592,4.430000000000064,418.1266666666667,1908.8058333333336,-0.48577747960757733,10.532863197749688
2022,11,0.73,417.47,1922.21,1360.5140942158382,37527.773,478,1.7300000000000182,2.75,418.33500000000004,1909.8875,-0.49193677696212035,10.532863197749688
2022,12,0.79,418.99,1922.02,1360.5090356513685,37527.773,479,1.5199999999999818,-0.19000000000005457,418.52833333333336,1911.0600000000002,-0.49699534143178425,10.532863197749688
2023,1,0.87,419.47,1919.9,1360.5050892790596,38094.039,480,0.4800000000000182,-2.119999999999891,418.64000000000004,1912.190833333333,-0.5009417137407581,10.547839342662984
2023,2,0.96,420.31,1918.93,1360.5022640387135,38094.039,481,0.839999999999975,-0.9700000000000273,418.7291666666667,1913.2333333333333,-0.5037669540868137,10.547839342662984
2023,3,1.23,420.99,1918.73,1360.5005663304084,38094.039,482,0.6800000000000068,-0.20000000000004547,418.915,1914.1466666666665,-0.505464662391887,10.547839342662984
2023,4,0.99,423.31,1919.7,1360.5,38094.039,483,2.319999999999993,0.9700000000000273,419.175,1915.0516666666665,-0.5060309928003335,10.547839342662984
2023,5,0.94,424.0,1919.12,1360.5005663304084,38094.039,484,0.6899999999999977,-0.5800000000001546,419.4275,1916.0208333333333,-0.505464662391887,10.547839342662984
2023,6,1.08,423.68,1915.05,1360.5022640387135,38094.039,485,-0.3199999999999932,-4.069999999999936,419.6558333333333,1916.8725000000002,-0.5037669540868137,10.547839342662984
2023,7,1.19,421.83,1912.94,1360.5050892790596,38094.039,486,-1.8500000000000227,-2.1099999999999,419.9041666666667,1917.6175,-0.5009417137407581,10.547839342662984
2023,8,1.19,419.68,1916.7,1360.5090356513685,38094.039,487,-2.1499999999999773,3.759999999999991,420.115,1918.3158333333333,-0.49699534143178425,10.547839342662984
2023,9,1.48,418.5,1924.38,1360.5140942158382,38094.039,488,-1.1800000000000068,7.680000000000064,420.3308333333334,1919.0950000000003,-0.49193677696212035,10.547839342662984
2023,10,1.34,418.82,1930.11,1360.5202535131928,38094.039,489,0.3199999999999932,5.729999999999791,420.58750000000003,1919.9824999999998,-0.48577747960757733,10.547839342662984
2023,11,1.4,420.46,1931.55,1360.5274995906427,38094.039,490,1.6399999999999864,1.4400000000000546,420.83666666666664,1920.7608333333335,-0.47853140215761414,10.547839342662984
2023,12,1.35,421.86,1931.15,1360.535816033492,38094.039,491,1.400000000000034,-0.3999999999998636,421.0758333333333,1921.5216666666665,-0.47021495930835044,10.547839342662984
